census_id,name,address,city,county,cad_account,units,sponsor,species,tier,traveling,current_status,appraised_value,tax_at_stake,tax_basis,kill_regime,kill_date,exemption_status,litigation,confidence,gaps_n
TX-38-1225261,Rocklyn Apartments,637 SAMUELS AVE,Fort Worth,Tarrant,42402920; 42402938; 42402946,272,Pleasanton Housing Finance Corporation,HFC,1,yes,exempt_at_2027_risk,53400000,1234758,precise (per-account rate),HB21 §13(i) 1/1/2027 + §13(e); Lake Worth/Arlington/Fort Worth/Missouri City temporary injunctions now STAND — PHFC abandoned its appeals (15-25-00110-CV/-00111-CV),2027-01-01,,15-25-00110-CV / 15-25-00111-CV (appeals abandoned; injunctions stand); Hays Co. 25-1185-DCB TRO; Tarrant County ARB petitions (same 28-site/$974M action covers multiple Tarrant HFC sponsors incl. Pleasanton); AG RQ-0566-KP pending,cross-validated,4
TX-38-1307454,Jefferson Fossil Creek,5500 N BEACH ST,Haltom City,Tarrant,43027850,,Pecos Housing Finance Corporation,HFC,1,yes,exempt_at_2027_risk,73200000,1678234,precise (per-account rate),HB21 §13(i) 1/1/2027 + §13(e) capital-event,2027-01-01,,"Haltom City v. Pecos HFC — temporary injunction granted 6/3/2025 (docs/phase1_verdict.md); City of Arlington v. Pecos/Pleasanton/Maverick/La Villa HFC coalition — 15-25-00111-CV (15th Court of Appeals); Tarrant County ARB petitions filed 5/28/2025: 28 travelling-HFC sites, $974M total 2025 appraised value, seeking up to 5-yr back-assessment under Tax Code §11.43(i) (tarrantcountytx.gov news release 2025; Fort Worth Report/KERA 6/23-24/2025); Texas Workforce Housing Coalition HB21 constitutional challenge (Cameron Co., filed ~9/2025); Property sits in Haltom City, which won a temporary injunction against Pecos HFC's traveling exemption (6/3/2025, docs/phase1_verdict.md). TAD exemption status for this account: ACTIVE (section 11.11 still on file)",cross-validated,4
TX-38-1314388,,,Burleson,Tarrant,,,Pleasanton Housing Finance Corporation,HFC,1,yes,unknown,,,,HB21 §13(i) 1/1/2027 + §13(e); Lake Worth/Arlington/Fort Worth/Missouri City temporary injunctions now STAND — PHFC abandoned its appeals (15-25-00110-CV/-00111-CV),2027-01-01 (sponsor-level default; NOT property-confirmed),,15-25-00110-CV / 15-25-00111-CV (appeals abandoned; injunctions stand); Hays Co. 25-1185-DCB TRO; Tarrant County ARB petitions (same 28-site/$974M action covers multiple Tarrant HFC sponsors incl. Pleasanton); AG RQ-0566-KP pending,seed,2
TX-38-1357393,Tides On Randol Mill Apts,8900 COTTONWOOD VILLAGE DR; 8951 RANDOL MILL RD,Fort Worth,Tarrant,5682460; 6493777,,Pleasanton Housing Finance Corporation,HFC,1,yes,unknown,32000000,736000,estimated (2.3% representative rate),HB21 §13(i) 1/1/2027 + §13(e); Lake Worth/Arlington/Fort Worth/Missouri City temporary injunctions now STAND — PHFC abandoned its appeals (15-25-00110-CV/-00111-CV),already (pre-2027),,"15-25-00110-CV / 15-25-00111-CV (appeals abandoned; injunctions stand); Hays Co. 25-1185-DCB TRO; Tarrant County ARB petitions (same 28-site/$974M action covers multiple Tarrant HFC sponsors incl. Pleasanton); AG RQ-0566-KP pending; TAD shows NO active section 11.11 exemption for this account as of the TY2026 notice (4/15/2026) -- fully taxable now per TAD's own record, independent of any court order. Deed recorded 2025-02-06.",cross-validated,3
TX-38-1402209,The Dawnson at Berksire,9632 BERKSHIRE LAKE BLVD,Fort Worth,Tarrant,42729627,,Pleasanton Housing Finance Corporation,HFC,1,yes,exempt_at_2027_risk,66500000,1474691,precise (per-account rate),HB21 §13(i) 1/1/2027 + §13(e); Lake Worth/Arlington/Fort Worth/Missouri City temporary injunctions now STAND — PHFC abandoned its appeals (15-25-00110-CV/-00111-CV),2027-01-01,,15-25-00110-CV / 15-25-00111-CV (appeals abandoned; injunctions stand); Hays Co. 25-1185-DCB TRO; Tarrant County ARB petitions (same 28-site/$974M action covers multiple Tarrant HFC sponsors incl. Pleasanton); AG RQ-0566-KP pending,cross-validated,4
TX-38-1483823,Western Station At Fossil Creek,3391 WESTERN CENTER BLVD,Fort Worth,Tarrant,7008937,,Pecos Housing Finance Corporation,HFC,1,yes,unknown,36200000,832600,estimated (2.3% representative rate),HB21 §13(i) 1/1/2027 + §13(e) capital-event,2027-01-01,,"Haltom City v. Pecos HFC — temporary injunction granted 6/3/2025 (docs/phase1_verdict.md); City of Arlington v. Pecos/Pleasanton/Maverick/La Villa HFC coalition — 15-25-00111-CV (15th Court of Appeals); Tarrant County ARB petitions filed 5/28/2025: 28 travelling-HFC sites, $974M total 2025 appraised value, seeking up to 5-yr back-assessment under Tax Code §11.43(i) (tarrantcountytx.gov news release 2025; Fort Worth Report/KERA 6/23-24/2025); Texas Workforce Housing Coalition HB21 constitutional challenge (Cameron Co., filed ~9/2025)",cross-validated,4
TX-38-1495418,Neuhaus Lake Worth Apts,6201 AZLE AVE,Lake Worth,Tarrant,43008758,,Pleasanton Housing Finance Corporation,HFC,1,yes,billed_now,54700000,1212436,precise (per-account rate),HB21 §13(i) 1/1/2027 + §13(e); Lake Worth/Arlington/Fort Worth/Missouri City temporary injunctions now STAND — PHFC abandoned its appeals (15-25-00110-CV/-00111-CV),already (pre-2027),,"15-25-00110-CV / 15-25-00111-CV (appeals abandoned; injunctions stand); Hays Co. 25-1185-DCB TRO; Tarrant County ARB petitions (same 28-site/$974M action covers multiple Tarrant HFC sponsors incl. Pleasanton); AG RQ-0566-KP pending; TAD shows NO active section 11.11 exemption for this account as of the TY2026 notice (4/15/2026) -- fully taxable now per TAD's own record, independent of any court order. Deed recorded 2025-04-09.",cross-validated,3
TX-38-1506024,Range West,0 SAGINAW SQUARE BLVD; 701 SAGINAW SQUARE BLVD,Saginaw,Tarrant,42987235; 42987243,,Texas Essential Housing Public Facility Corporation,PFC,2,yes,unknown,44631500,,,"NO 2027 cliff (HB21 is HFC-only). Event-driven: 99-yr ground-lease term, capital event, §303.0426 audit failure, CAD/AG challenge (KP-0437)",,,TEHPFC v. Williamson CAD 24-0022-C395 & 24-1698-C395; AG KP-0437,cross-validated,3
TX-NEW-TARRANT-1,Oak Park,106 E ASH LN; 1350 N MAIN ST; 1390 N MAIN ST,Euless,Tarrant,2054183; 2054191; 7049498,608,Cameron County Housing Finance Corporation,HFC,1,yes,exempt_at_2027_risk,81900000,1678680,precise (per-account rate),HB21 §13(i)/§13(e),2027-01-01,,Williamson County v. Cameron County HFC (TRO); Bexar AD suit (27 complexes/$26M); Tarrant County ARB petitions (28-site/$974M action); TWHC HB21 constitutional challenge; TAD lists 'Waive Interest due to Litigation Settlement' on this account -- indicates a litigation settlement already reached covering this specific parcel.,single-source,6
TX-NEW-TARRANT-2,Lofts At Grand Prairie (vacant land),1101 N DAY MIAR RD; 1105 N DAY MIRAR RD,Grand Prairie,Tarrant,43255054; 43255062,,Cameron County Housing Finance Corporation,HFC,1,yes,unknown,288117,6627,estimated (2.3% representative rate),HB21 §13(i)/§13(e),already (pre-2027),,"Williamson County v. Cameron County HFC (TRO); Bexar AD suit (27 complexes/$26M); Tarrant County ARB petitions (28-site/$974M action); TWHC HB21 constitutional challenge; TAD shows NO active section 11.11 exemption for this account as of the TY2026 notice (4/15/2026) -- fully taxable now per TAD's own record, independent of any court order. Deed recorded unknown.",single-source,6
TX-NEW-TARRANT-3,infinity on the landing,3720 POST OAK BLVD,Fort Worth,Tarrant,4971493,,Edcouch Community Housing Finance Corporation,HFC,1,yes,unknown,33500000,770500,estimated (2.3% representative rate),HB21 §13(i)/§13(e),2027-01-01,,Bexar AD suit; Tarrant County ARB petitions (28-site/$974M action); TWHC coalition; TAD lists 'Waive Interest due to Litigation Settlement' on this account -- indicates a litigation settlement already reached covering this specific parcel.,single-source,6
TX-NEW-TARRANT-4,The Sydney,401 N STATE HWY 360,Mansfield,Tarrant,42662484,354,Pleasanton Housing Finance Corporation,HFC,1,yes,exempt_at_2027_risk,70900000,1651247,precise (per-account rate),HB21 §13(i) 1/1/2027 + §13(e); Lake Worth/Arlington/Fort Worth/Missouri City temporary injunctions now STAND — PHFC abandoned its appeals (15-25-00110-CV/-00111-CV),2027-01-01,,15-25-00110-CV / 15-25-00111-CV (appeals abandoned; injunctions stand); Hays Co. 25-1185-DCB TRO; Tarrant County ARB petitions (same 28-site/$974M action covers multiple Tarrant HFC sponsors incl. Pleasanton); AG RQ-0566-KP pending,single-source,6
TX-NEW-TARRANT-5,Chapparal Apts,1817 E LOOP 820,Fort Worth,Tarrant,7245637,,Texas Essential Housing Public Facility Corporation,PFC,2,yes,unknown,12400000,,,"NO 2027 cliff (HB21 is HFC-only). Event-driven: 99-yr ground-lease term, capital event, §303.0426 audit failure, CAD/AG challenge (KP-0437)",,,TEHPFC v. Williamson CAD 24-0022-C395 & 24-1698-C395; AG KP-0437,single-source,6
TX-36-535,,9617 GREAT HILLS TRL,Austin,Travis,154607,,Texas Essential Housing Public Facility Corporation,PFC,2,no,unknown,61054267,,,HB2071 grandfathered — NO 2027 cliff (HB21 is HFC-only),,,,cross-validated,3
TX-36-1395069,,614 S 1ST ST,Austin,Travis,101697,,Texas Essential Housing Public Facility Corporation,PFC,2,no,unknown,38250000,,,HB2071 grandfathered — NO 2027 cliff (HB21 is HFC-only),,,,cross-validated,3
TX-36-1314832,,8300 & 8216 N INTERSTATE HWY 35,Austin,Travis,238208+238211,,Texas Essential Housing Public Facility Corporation,PFC,2,no,unknown,40110000,,,HB2071 grandfathered — NO 2027 cliff (HB21 is HFC-only),,,,cross-validated,3
TX-36-1510489,,1125 SHADY LN,Austin,Travis,192591,,Texas Essential Housing Public Facility Corporation,PFC,2,no,unknown,35795394,,,HB2071 grandfathered — NO 2027 cliff (HB21 is HFC-only),,,,cross-validated,3
TX-36-1527161,,7100 & 7200 GILBERT RD,Manor,Travis,994526+994523,,Texas Essential Housing Public Facility Corporation,PFC,2,no,unknown,34165058,,,HB2071 grandfathered — NO 2027 cliff (HB21 is HFC-only),,,,cross-validated,3
TX-36-1527165,,824 CAMINO LA COSTA,Austin,Travis,845440,,Texas Essential Housing Public Facility Corporation,PFC,2,no,unknown,25660000,,,HB2071 grandfathered — NO 2027 cliff (HB21 is HFC-only),,,,cross-validated,3
TX-NEW-TRAVIS-1,,9220 N INTERSTATE HWY 35,Austin,Travis,243367,,Texas Essential Housing Public Facility Corporation,PFC,2,no,unknown,17250000,,,HB2071 grandfathered — NO 2027 cliff (HB21 is HFC-only),,,,single-source,3
TX-NEW-TRAVIS-2,,7928 GESSNER DR,Austin,Travis,236544,,Texas Essential Housing Public Facility Corporation,PFC,2,no,unknown,15770000,,,HB2071 grandfathered — NO 2027 cliff (HB21 is HFC-only),,,,single-source,3
TX-36-528,,12113 METRIC BLVD,Austin,Travis,262009,,Cameron County Housing Finance Corporation,HFC,1,yes,unknown,54710000,1258330,estimated (2.3% representative rate),HB21 §13(i) 1/1/2027 (+ §13(e) capital-event early death),2027-01-01,,,cross-validated,3
TX-36-1466,,8527 N CAPITAL OF TEXAS HWY,Austin,Travis,497709,,Cameron County Housing Finance Corporation,HFC,1,yes,unknown,35270000,811210,estimated (2.3% representative rate),HB21 §13(i) 1/1/2027 (+ §13(e) capital-event early death),2027-01-01,,,cross-validated,3
TX-36-370218,,3506 & 3622 MENCHACA RD,Austin,Travis,305344+306014,,Cameron County Housing Finance Corporation,HFC,1,yes,unknown,17772480,408767,estimated (2.3% representative rate),HB21 §13(i) 1/1/2027 (+ §13(e) capital-event early death),2027-01-01,,,cross-validated,3
TX-36-1345319,,404 & 705 E OLYMPIC DR,Austin,Travis,953959+974441,,Edcouch Community Housing Finance Corporation,HFC,1,yes,unknown,66522813,1530025,estimated (2.3% representative rate),HB21 §13(i) 1/1/2027 (+ §13(e) capital-event early death),2027-01-01,,,cross-validated,3
TX-36-1228395,,1305 E WELLS BRANCH PKWY,Pflugerville,Travis,944112,,Edcouch Community Housing Finance Corporation,HFC,1,yes,unknown,16802944,386468,estimated (2.3% representative rate),HB21 §13(i) 1/1/2027 (+ §13(e) capital-event early death),2027-01-01,,,cross-validated,3
TX-NEW-TRAVIS-3,,5301 DECKER LN,Austin,Travis,881289,,Edcouch Community Housing Finance Corporation,HFC,1,yes,unknown,528372,12153,estimated (2.3% representative rate),HB21 §13(i) 1/1/2027 (+ §13(e) capital-event early death),2027-01-01,,,single-source,4
TX-36-927014,,7655 N FM 620,Austin,Travis,497787,,La Villa Housing Finance Corporation,HFC,1,yes,unknown,92960000,2138080,estimated (2.3% representative rate),HB21 §13(i) 1/1/2027 (+ §13(e) capital-event early death),2027-01-01,,,cross-validated,3
TX-NEW-TRAVIS-4,,827 W 12TH ST,Austin,Travis,196630,,La Villa Housing Finance Corporation,HFC,1,yes,unknown,4808600,110598,estimated (2.3% representative rate),HB21 §13(i) 1/1/2027 (+ §13(e) capital-event early death),2027-01-01,,,single-source,4
TX-36-1508,,2101 BURTON DR,Austin,Travis,287604,,Pecos Housing Finance Corporation,HFC,1,yes,unknown,49080000,1128840,estimated (2.3% representative rate),HB21 §13(i) 1/1/2027 (+ §13(e) capital-event early death),2027-01-01,,,cross-validated,4
TX-36-1194,,2405 MONTOPOLIS DR,Austin,Travis,920583,,Pecos Housing Finance Corporation,HFC,1,yes,unknown,44650000,1026950,estimated (2.3% representative rate),HB21 §13(i) 1/1/2027 (+ §13(e) capital-event early death),2027-01-01,,,cross-validated,4
TX-36-377618,,2302 E WILLIAM CANNON DR,Austin,Travis,336592,,Pecos Housing Finance Corporation,HFC,1,yes,unknown,37000000,851000,estimated (2.3% representative rate),HB21 §13(i) 1/1/2027 (+ §13(e) capital-event early death),2027-01-01,,,cross-validated,4
TX-36-1604,,1500 REAGAN HILL DR,Austin,Travis,228220,,Pecos Housing Finance Corporation,HFC,1,yes,unknown,17990000,413770,estimated (2.3% representative rate),HB21 §13(i) 1/1/2027 (+ §13(e) capital-event early death),2027-01-01,,,cross-validated,4
TX-36-1179,,7227 E US HWY 290,Austin,Travis,852233,,Pecos Housing Finance Corporation,HFC,1,yes,unknown,17398449,400164,estimated (2.3% representative rate),HB21 §13(i) 1/1/2027 (+ §13(e) capital-event early death),2027-01-01,,,cross-validated,4
TX-36-1875,,9024 NORTHGATE BLVD,Austin,Travis,248790,,Pecos Housing Finance Corporation,HFC,1,yes,unknown,17294194,397766,estimated (2.3% representative rate),HB21 §13(i) 1/1/2027 (+ §13(e) capital-event early death),2027-01-01,,,cross-validated,4
TX-36-1403,,12704 HARRIS BRANCH PKWY,Austin,Travis,247934,,Pecos Housing Finance Corporation,HFC,1,yes,unknown,6925604,159289,estimated (2.3% representative rate),HB21 §13(i) 1/1/2027 (+ §13(e) capital-event early death),2027-01-01,,,cross-validated,4
TX-NEW-TRAVIS-5,,1801 WELLS BRANCH PKWY,Austin,Travis,272667,,Pecos Housing Finance Corporation,HFC,1,yes,unknown,5227200,120226,estimated (2.3% representative rate),HB21 §13(i) 1/1/2027 (+ §13(e) capital-event early death),2027-01-01,,,single-source,4
TX-36-375983,,9111 RESEARCH BLVD,Austin,Travis,252833,,Pleasanton Housing Finance Corporation,HFC,1,yes,unknown,96626183,2222402,estimated (2.3% representative rate),HB21 §13(i) 1/1/2027 (+ §13(e) capital-event early death),2027-01-01,,,cross-validated,4
TX-36-568,,12101 N LAMAR BLVD,Austin,Travis,864982,,Pleasanton Housing Finance Corporation,HFC,1,yes,unknown,71490000,1644270,estimated (2.3% representative rate),HB21 §13(i) 1/1/2027 (+ §13(e) capital-event early death),2027-01-01,,,cross-validated,4
TX-36-1526,,9127 RESEARCH BLVD,Austin,Travis,252834,,Pleasanton Housing Finance Corporation,HFC,1,yes,unknown,70610000,1624030,estimated (2.3% representative rate),HB21 §13(i) 1/1/2027 (+ §13(e) capital-event early death),2027-01-01,,,cross-validated,4
TX-36-1838,,11600 SPIRIT DR,Austin,Travis,974493+1001590+1001591+1001592+1001593,,Pleasanton Housing Finance Corporation,HFC,1,yes,unknown,67080619,1542854,estimated (2.3% representative rate),HB21 §13(i) 1/1/2027 (+ §13(e) capital-event early death),2027-01-01,,,cross-validated,4
TX-36-1155680,,15835 FOOTHILL FARMS LOOP,Austin,Travis,481431+277030+277031,,Pleasanton Housing Finance Corporation,HFC,1,yes,unknown,59499999,1368500,estimated (2.3% representative rate),HB21 §13(i) 1/1/2027 (+ §13(e) capital-event early death),2027-01-01,,,cross-validated,4
TX-36-1357295,,10700 GENOME DR,Manor,Travis,938136,,Pleasanton Housing Finance Corporation,HFC,1,yes,unknown,43340000,996820,estimated (2.3% representative rate),HB21 §13(i) 1/1/2027 (+ §13(e) capital-event early death),2027-01-01,,,cross-validated,4
TX-36-1417384,,9013 UNITED DR,Austin,Travis,1004086,,Pleasanton Housing Finance Corporation,HFC,1,yes,unknown,8556152,196791,estimated (2.3% representative rate),HB21 §13(i) 1/1/2027 (+ §13(e) capital-event early death),2027-01-01,,,cross-validated,4
TX-36-1549620,,1005 W STASSNEY LN,Austin,Travis,319611,,Pleasanton Housing Finance Corporation,HFC,1,yes,unknown,7880000,181240,estimated (2.3% representative rate),HB21 §13(i) 1/1/2027 (+ §13(e) capital-event early death),2027-01-01,,,cross-validated,4
